,sqft_above,sqft_basement,sqft_lot15,lat_log,age_house,bedrooms,bathrooms,floors,yr_renovated,waterfront,view,condition,grade,zipcode,price
12501,0.8353514462425117,-0.6492802129161798,-0.10314052198091862,-0.7631848437389475,-0.28322099791491306,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98117.0,445000.0
12502,-0.8077035113985257,1.9000917100392427,-0.18826298500978117,-0.368662065009384,0.15929669542654984,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98118.0,356000.0
12503,-1.1218169591828417,1.148937482739877,-0.2016550966500979,1.5634263746773835,-0.24918117535018514,5.0,2.75,1.0,0.0,0.0,0.0,4.0,7.0,98040.0,760250.0
12504,-0.40902105844150927,-0.08022398011363012,-0.2568746254683902,0.031178116199955072,1.5549294205803943,2.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98053.0,572000.0
12505,1.2098713262930423,-0.6492802129161798,-0.04105982911676542,-1.8493796444525639,-0.5895794009974643,3.0,2.25,1.5,0.0,0.0,2.0,4.0,9.0,98144.0,970000.0
12506,1.4756596282643866,-0.6492802129161798,-0.07709011303674086,1.012202217263483,-0.31726082047964094,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98038.0,348450.0
12507,-0.602321641693396,2.2187632004086706,-0.15083845385053987,0.43847797713498216,0.22737634055600567,3.0,1.5,2.0,0.0,0.0,0.0,4.0,8.0,98072.0,535500.0
12508,1.3186029043722285,-0.6492802129161798,0.8387101788599872,0.9445857533225785,-0.6236192235621922,5.0,2.5,1.0,0.0,0.0,2.0,3.0,8.0,98125.0,710000.0
12509,-0.8801912301179832,1.6952314662303247,-0.32108337990826497,0.21145893766554844,2.167646226745497,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98004.0,745000.0
12510,-1.2667923966217567,-0.6492802129161798,-0.27705451972092227,-0.48061418340182094,0.6698940338974686,4.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98146.0,355000.0
12511,-1.0010040946504124,-0.6492802129161798,-0.2477019462626938,-0.0351890784022798,0.8400931467211081,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98042.0,333000.0
12512,0.37626256101928063,-0.6492802129161798,-0.1904644280191483,1.0632653947310728,-1.1342165620331108,3.0,2.5,2.0,0.0,0.0,0.0,4.0,7.0,98038.0,282000.0
12513,0.9078391649619693,-0.6492802129161798,-0.32108337990826497,0.613504369731979,-1.066136916903655,3.0,2.0,1.5,0.0,0.0,0.0,4.0,8.0,98119.0,840500.0
12514,-0.16739532937665083,-0.6492802129161798,-0.09176639976585509,0.37363072127182667,0.26141616312073357,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98008.0,432000.0
12515,-1.230548537262028,-0.6492802129161798,-0.2990689498145936,-0.025088894495429195,2.065526759051313,3.0,1.0,1.0,0.0,0.0,2.0,4.0,9.0,98126.0,625000.0
12516,-0.34861462617529465,1.126175233427775,-0.020366264828714356,-0.1499191794169255,-0.2151413527854572,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98168.0,209977.0
12517,-0.9889228081971695,0.9213149896188573,-0.33102656416723986,0.10185948760232129,1.657048888274578,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98001.0,174000.0
12518,-0.7593783655855539,1.308273227924591,-0.14937082517762845,1.2293479534213325,0.8741329692858361,4.0,2.0,1.0,0.0,0.0,0.0,4.0,8.0,98052.0,740000.0
12519,-0.9889228081971695,-0.6492802129161798,0.07701089761895857,-1.698555111551424,0.12525687286182194,3.0,1.75,1.5,0.0,0.0,0.0,4.0,7.0,98115.0,518000.0
12520,0.8353514462425117,-0.6492802129161798,-0.22363283602694647,0.514117620945798,-1.066136916903655,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98103.0,539000.0
12521,-0.6506467875063677,-0.6492802129161798,-0.19927020005661683,-0.3794945445608753,0.09121705029709401,3.0,2.75,1.0,0.0,0.0,0.0,3.0,8.0,98027.0,575000.0
12523,-1.2667923966217567,-0.6492802129161798,-0.3064070931791507,-0.0582763296508963,1.6230090657098502,4.0,1.75,1.5,0.0,0.0,0.0,4.0,7.0,98031.0,242025.0
12524,-1.3030362559814854,-0.6492802129161798,-0.20367308607535112,-0.5030089914512876,0.9422126144152919,4.0,2.5,1.0,0.0,0.0,0.0,4.0,8.0,98004.0,1030000.0
12525,0.03798654032847885,-0.30784647323465,-0.016550430279144657,-0.5846540570099601,0.3294958082501894,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98198.0,230000.0
12526,-1.1701421049958134,-0.6492802129161798,-0.2477019462626938,0.6444668222549627,1.0783719046742035,4.0,2.5,1.0,0.0,0.0,0.0,3.0,8.0,98055.0,350000.0
12527,-0.9526789488374408,-0.6492802129161798,-0.229356587851301,-0.09074540547445846,1.7932081785334897,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98033.0,595000.0
12528,1.560228633437087,-0.6492802129161798,0.5951572005903365,0.5227610899384315,-0.8959378040800156,3.0,1.75,1.0,0.0,0.0,0.0,3.0,8.0,98052.0,440000.0
12529,0.7507824410698112,-0.6492802129161798,-0.02755764532598033,-0.11960938607219192,-0.04494223996181764,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98109.0,550000.0
12530,0.7024572952568395,-0.6492802129161798,-0.04377494216165156,-0.1838404566264473,-0.7597785138211038,4.0,2.25,1.0,0.0,0.0,1.0,3.0,9.0,98112.0,940000.0
12531,2.007236232207075,2.1732387017844665,-0.045719550153259195,-0.043846615558920554,-0.8278581589505597,3.0,1.5,2.0,0.0,0.0,0.0,3.0,8.0,98144.0,375000.0
12532,0.5937257171776532,-0.6492802129161798,-0.2201839086456046,1.0826817917445202,-1.066136916903655,2.0,1.5,1.0,0.0,0.0,0.0,3.0,7.0,98199.0,567500.0
12533,-0.916435089477712,0.4888322526889195,-0.22568751616902247,0.6235854750097979,0.9762524369800197,3.0,2.5,1.0,0.0,0.0,0.0,5.0,8.0,98029.0,735000.0
12534,2.2005368154589617,-0.6492802129161798,1.7377061224518795,0.8877488428921215,-0.6236192235621922,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98146.0,114000.0
12535,-0.9647602352906837,1.0578884854914692,-0.3357596666373792,0.6113440943477209,1.6230090657098502,2.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98119.0,608000.0
12536,0.37626256101928063,2.7650571838991183,-0.10919449025667824,0.1919931713464323,-0.1811015302207293,3.0,1.5,1.5,0.0,0.0,0.0,3.0,7.0,98053.0,442500.0
12537,-0.046582464844221606,2.4919101921538944,-0.2587091613095295,0.8726387128157718,0.6018143887680127,4.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,98133.0,381800.0
12538,2.599219268415978,-0.6492802129161798,-0.157149257144059,-0.11888775696115679,-1.2363360297272947,3.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,98116.0,330000.0
12539,-0.8318660843050115,1.8545672114150387,-0.24406956529723803,-0.5702021877755372,0.908172791850564,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98034.0,90000.0
12540,-0.33653333972205174,-0.6492802129161798,-0.07686996873580415,1.4470746842005138,0.5677745662032848,2.0,1.75,1.0,0.0,0.0,0.0,4.0,6.0,98106.0,312000.0
12541,-0.2761269074558371,-0.6492802129161798,-0.1716420902890593,-0.5926028445788029,-0.31726082047964094,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98155.0,339000.0
12542,0.09839297259469346,-0.6492802129161798,-0.31433228801287244,-1.4043481072408042,-1.2703758522920225,3.0,1.75,1.0,0.0,0.0,0.0,4.0,8.0,98023.0,313000.0
12543,-0.11907018356367914,0.2156852609436957,-0.196334942710794,-1.481136440875365,-0.24918117535018514,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98027.0,618080.0
12544,-1.1580608185425705,1.239986479988285,0.26046448173288644,1.4837081759967097,-0.31726082047964094,3.0,2.25,2.0,0.0,0.0,0.0,3.0,8.0,98058.0,325000.0
12545,0.26753098294009436,-0.6492802129161798,1.5694791858194077,0.4773804481856426,-0.2151413527854572,4.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98146.0,242000.0
12546,-0.45734620425448097,-0.6492802129161798,1.0181277841234087,-1.7362550292391563,0.3294958082501894,2.0,1.5,1.0,0.0,0.0,0.0,3.0,7.0,98133.0,364000.0
12547,0.03798654032847885,-0.6492802129161798,-0.1904644280191483,-1.6253421065968938,0.15929669542654984,3.0,1.75,1.5,0.0,0.0,2.0,5.0,7.0,98126.0,545000.0
12548,0.9320017378684551,-0.6492802129161798,0.1301390555783521,0.9481827093279853,-0.6236192235621922,3.0,2.5,2.0,0.0,0.0,0.0,3.0,10.0,98023.0,445000.0
12549,0.7991075868827829,-0.6492802129161798,-0.31422221586240406,-0.09291011978869876,-1.3384554974214784,4.0,2.75,2.0,0.0,0.0,3.0,4.0,9.0,98034.0,1090000.0
12550,0.26753098294009436,1.8545672114150387,-0.310809979197885,0.7812442179195482,1.9293674687924014,4.0,2.5,1.0,0.0,0.0,0.0,3.0,8.0,98007.0,660000.0
12551,0.5091567120049528,-0.6492802129161798,-0.20279250887160424,-0.8832213166265569,-0.4874599333032805,4.0,2.5,1.0,0.0,0.0,0.0,3.0,10.0,98052.0,845000.0
12552,1.0165707430411555,-0.6492802129161798,-0.2392997721102759,-0.2726290374021485,-1.2703758522920225,4.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,98144.0,417000.0
12553,-0.28820819390908003,1.171699732051979,-0.1975824270827687,-0.12105264884758264,0.2954559856854615,2.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,98056.0,213800.0
12554,2.019317518660318,1.6041824689819169,-0.23302565953357957,0.5897405923430098,-1.3044156748567506,2.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98136.0,400000.0
12555,-0.7110532197725823,-0.6492802129161798,-0.13762979579433707,-1.690580659786869,0.3294958082501894,4.0,3.5,2.0,0.0,0.0,0.0,5.0,8.0,98133.0,759950.0
12556,-0.6989719333193394,-0.6492802129161798,-0.18411693400880638,1.115040011777284,2.3038055170044083,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98199.0,990000.0
12557,-0.9889228081971695,0.07911176507108378,-0.19816947855193326,-1.8414016863120388,0.15929669542654984,3.0,1.75,1.0,0.0,0.0,0.0,5.0,8.0,98005.0,710000.0
12558,0.6058070036308961,2.0821897045360584,0.09146704004713609,0.35489478746077063,0.12525687286182194,1.0,0.75,1.0,0.0,0.0,0.0,4.0,6.0,98126.0,315000.0
12559,1.8985046541278887,-0.6492802129161798,-0.10328728484820976,0.7560524787255746,-0.8959378040800156,4.0,2.5,1.0,0.0,0.0,0.0,5.0,8.0,98056.0,515000.0
12560,-0.5539964958804243,2.378098945593384,-0.2436292766953646,-0.0178746594599875,0.7720135015916523,3.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,98116.0,638000.0
12561,-1.230548537262028,-0.6492802129161798,-0.19266587102851543,1.0496013455119293,0.8400931467211081,4.0,2.0,1.5,0.0,0.0,0.0,4.0,7.0,98125.0,370000.0
12562,-0.6627280739596106,0.6254057485615314,-0.2930883629724796,0.6199851142722161,-0.4874599333032805,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98001.0,184000.0
12563,-0.1553140429234079,2.1732387017844665,-0.2441062560140608,-0.07198512019402374,0.43161527594437316,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98053.0,583800.0
12564,-0.4331836313479951,-0.6492802129161798,-0.23614437046351636,1.4140293557292303,0.8741329692858361,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98059.0,309500.0
12565,0.9199204514152122,-0.6492802129161798,-0.1818054188489709,-0.2148777547186606,-0.6236192235621922,4.0,4.0,2.0,0.0,0.0,0.0,3.0,12.0,98005.0,1960000.0
12566,-0.5781590687869101,-0.6492802129161798,-0.20991050793522464,0.30012234442055147,0.4656550985091011,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98118.0,299000.0
12567,-0.4331836313479951,-0.6492802129161798,-0.17432051261712264,0.19776092095182038,0.499694921073829,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98178.0,215000.0
12568,-0.8077035113985257,1.0806507348035712,-0.2354472468438834,-0.35999632761554134,-0.11302188509127348,4.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98166.0,410000.0
12569,-0.22780176164286545,-0.6492802129161798,-0.38070579474529154,-0.04961842836894162,-1.1682563845978389,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98199.0,478000.0
12570,-0.03450117839097869,-0.6492802129161798,-0.1291542402082736,-2.6626534354114035,-0.8278581589505597,2.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98136.0,431000.0
12571,-0.7352157926790681,-0.6492802129161798,-0.35766402458058216,-1.5246091539376272,-1.1342165620331108,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98053.0,635000.0
12572,0.6541321494438679,-0.6492802129161798,0.875033988514545,0.6279058580227737,-0.28322099791491306,5.0,2.25,2.0,0.0,0.0,0.0,4.0,8.0,98006.0,648000.0
12573,0.20712455067387975,-0.6492802129161798,-0.12387077698579248,0.5076348762955841,0.2954559856854615,3.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98056.0,640000.0
12574,-0.7835409384920399,-0.6492802129161798,-0.1904644280191483,-0.7082423985097235,0.9422126144152919,5.0,4.5,2.0,0.0,0.0,0.0,3.0,10.0,98006.0,932808.0
12575,-0.4694274907077239,-0.6492802129161798,-0.12387077698579248,-0.9873833694451708,0.4656550985091011,2.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98053.0,835000.0
12576,-0.45734620425448097,2.3098121976570782,-0.01933892475767636,1.4700608617169373,0.5337347436385569,2.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98199.0,469775.0
12577,2.0797239509265326,-0.6492802129161798,-0.160744947392692,0.30012234442055147,-0.8959378040800156,5.0,3.5,2.0,0.0,0.0,0.0,4.0,7.0,98014.0,587000.0
12578,-1.061410526916627,-0.6492802129161798,-0.2990689498145936,0.9481827093279853,1.8612878236629455,3.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,98119.0,677915.0
12579,-0.5539964958804243,1.0806507348035712,1.2631483910659709,1.4549763564272613,-0.1811015302207293,4.0,3.0,1.0,0.0,0.0,4.0,4.0,9.0,98008.0,1080000.0
12580,-0.45734620425448097,-0.6492802129161798,0.6017615296184379,-1.6826063933699593,-0.4534201107385526,4.0,3.0,1.5,0.0,0.0,0.0,3.0,7.0,98115.0,671000.0
12581,0.5454005713646816,1.194461981364081,-0.013395028632385097,1.328527757514741,-0.65765904612692,5.0,3.25,2.0,0.0,0.0,0.0,3.0,9.0,98065.0,695000.0
12582,-0.9405976623841978,1.6269447182940189,-0.20367308607535112,-0.0063321989225955866,0.7039338564621964,4.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,98168.0,205000.0
12583,0.4004251339257665,-0.6492802129161798,1.4979689787317987,-2.5768783199862373,-0.4874599333032805,4.0,1.0,1.5,0.0,0.0,0.0,4.0,7.0,98155.0,350000.0
12584,-0.6264842145998818,-0.6492802129161798,-0.17890685221997085,0.4147020731163368,0.3975754533796452,3.0,1.75,2.0,0.0,0.0,0.0,4.0,7.0,98059.0,360000.0
12585,-0.771459652038797,0.5343567513131234,-0.16514783341142625,0.3577773054136504,0.3294958082501894,4.0,2.25,2.0,0.0,0.0,0.0,3.0,7.0,98038.0,313999.0
12586,0.013823967421993,-0.6492802129161798,-0.30248118647911265,0.2611997678466484,-0.9980572717741992,3.0,2.25,1.0,0.0,0.0,0.0,3.0,8.0,98042.0,300000.0
12587,-1.0251666675568982,0.9440772389309592,-0.26549694392174483,0.9453051475405071,1.5549294205803943,2.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98155.0,452000.0
12588,-0.8197847978517686,0.7847414937462454,-0.11561536570066572,-1.0481591741810952,0.26141616312073357,3.0,2.5,1.0,0.0,0.0,0.0,3.0,7.0,98014.0,495500.0
12589,-0.771459652038797,0.3750210061284096,-0.2403638028981367,-0.22209613344989243,0.22737634055600567,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98092.0,288000.0
12590,-0.6144029281466389,-0.6492802129161798,-0.3522704892076327,0.37291012735199497,2.2697656944396805,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98003.0,227490.0
12591,-0.3727771990817805,-0.6492802129161798,0.2909177766957985,0.17973638147688634,0.8400931467211081,3.0,2.5,2.0,0.0,0.0,0.0,4.0,8.0,98014.0,470950.0
12592,0.2312871235803656,-0.6492802129161798,-0.20609467338565496,-1.4978003298217355,-1.066136916903655,4.0,2.75,2.0,0.0,0.0,2.0,3.0,8.0,98027.0,735000.0
12593,2.3455122528978767,-0.6492802129161798,0.23331335128402514,0.46153182579115515,0.26141616312073357,7.0,2.75,1.5,0.0,0.0,0.0,5.0,7.0,98105.0,730000.0
12594,-1.0734918133698699,-0.6492802129161798,-0.13891397088313456,1.2113775297282618,-0.4534201107385526,3.0,2.5,2.0,0.0,0.0,0.0,4.0,8.0,98058.0,412000.0
12595,2.0434800915668037,-0.6492802129161798,-0.3181481225624421,0.5429283374635786,-1.4746147876803901,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98065.0,589500.0
12596,-0.445264917801238,2.582959189402302,-0.0002597520098278598,0.459370593285371,0.6358542113327407,7.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98118.0,291000.0
12597,0.8474327326957546,-0.6492802129161798,-0.29363872372482136,-1.3695816841805266,-1.1682563845978389,5.0,3.75,2.0,0.0,0.0,0.0,3.0,9.0,98199.0,1300000.0
12598,-0.33653333972205174,-0.6492802129161798,-0.32398194653726503,1.1495520829832255,-1.2022962071625667,3.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98023.0,190000.0
12599,1.3427654772787143,-0.6492802129161798,0.20370394280803716,0.27489525200230397,-0.7597785138211038,2.0,1.75,1.0,0.0,0.0,0.0,3.0,6.0,98125.0,456200.0
12600,0.5454005713646816,-0.6492802129161798,-0.2807235914032008,0.8546495949991493,-0.8278581589505597,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98023.0,225000.0
12601,0.3037748422998231,-0.6492802129161798,-0.262378232991808,0.4896266095275251,1.7251285334040338,3.0,2.5,1.0,0.0,1.0,4.0,3.0,10.0,98074.0,2000000.0
12602,-0.39693977198826635,-0.6492802129161798,-0.17505432695357837,1.521055944614007,-0.04494223996181764,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98052.0,740000.0
12603,-0.9647602352906837,-0.6492802129161798,-0.15138881460288167,-1.6673833084996201,0.2954559856854615,3.0,1.75,1.0,0.0,0.0,0.0,3.0,8.0,98108.0,467000.0
12604,-0.7835409384920399,1.239986479988285,-0.16936726584604658,1.562708275386015,0.36353563081491735,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98177.0,385000.0
12605,1.0528146024008842,-0.6492802129161798,-0.3021142793108848,0.9194060053275832,-1.0320970943389272,3.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98119.0,670000.0
12606,-1.1097356727295986,-0.6492802129161798,-0.2587091613095295,-0.44738587159933496,0.4656550985091011,4.0,2.5,1.0,0.0,0.0,0.0,4.0,8.0,98118.0,500000.0
12607,-0.05866375129746453,-0.6492802129161798,-0.2174321048838957,-1.464473361261332,-0.65765904612692,3.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,98155.0,352450.0
12608,0.6058070036308961,-0.6492802129161798,-0.3354661409027969,-1.4333228178970507,-1.1342165620331108,4.0,2.75,2.0,0.0,0.0,0.0,3.0,9.0,98059.0,669888.0
12609,-0.602321641693396,1.353797726548795,-0.18092484164522404,0.9438663575962721,-0.2151413527854572,3.0,2.75,1.0,0.0,0.0,0.0,3.0,7.0,98008.0,405000.0
12610,-0.38485848553502344,0.6481679978736334,-0.1680097093236035,1.3242161882488135,0.43161527594437316,3.0,1.5,1.0,0.0,0.0,0.0,4.0,7.0,98007.0,518000.0
12611,-0.022419891937735765,-0.6492802129161798,-0.21101122943990822,0.2965185876408795,0.43161527594437316,4.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98178.0,280000.0
12612,-0.4935900636142097,1.6269447182940189,-0.23386954602050364,-0.22065244555389082,1.7932081785334897,3.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98029.0,435000.0
12614,0.03798654032847885,0.3750210061284096,0.5705010388854246,1.3723589696679626,-0.14706170765600138,2.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,98038.0,209900.0
12615,-0.4815087771609668,-0.6492802129161798,-0.2843926630854794,0.7934795381423803,1.4868497754509384,4.0,2.5,2.0,0.0,0.0,0.0,4.0,8.0,98052.0,630000.0
12616,-0.7352157926790681,0.14739851300738974,0.029900017218501884,1.311999781074584,-0.5895794009974643,4.0,1.5,1.5,0.0,0.0,0.0,4.0,7.0,98052.0,442000.0
12617,-0.6748093604128536,-0.19403522667414005,-0.04880157036637318,1.0057288773398743,1.691088710839306,4.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,98166.0,340000.0
12618,0.2916935558465802,-0.6492802129161798,-0.2062414362529461,0.42334804703615025,-0.5555395784327364,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98031.0,230000.0
12619,0.7266198681633254,-0.6492802129161798,-0.23500695824200998,-0.5723699293528272,-1.100176739468383,5.0,2.25,1.0,0.0,0.0,0.0,3.0,7.0,98011.0,495200.0
12620,-0.17947661582989374,1.3993222251729989,-0.1082772223361086,0.00665260503250091,-0.24918117535018514,4.0,2.5,2.0,0.0,0.0,0.0,3.0,10.0,98075.0,900000.0
12621,0.1225555455011793,-0.6492802129161798,1.5139661312665331,0.08599350844608264,0.3294958082501894,2.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,98117.0,265000.0
12622,0.09839297259469346,-0.6492802129161798,-0.24025373074766834,-1.3159903499857923,-0.4874599333032805,3.0,1.75,1.0,0.0,0.0,0.0,3.0,8.0,98072.0,489500.0
12623,-0.010338605484492842,-0.6492802129161798,-0.2732386851713526,-0.08064358593093864,0.6358542113327407,3.0,2.0,1.0,0.0,0.0,0.0,4.0,7.0,98023.0,335000.0
12624,-0.2157204751896225,-0.6492802129161798,1.6648750495586502,0.8057144220400961,-0.2151413527854572,3.0,3.25,2.0,0.0,0.0,0.0,3.0,8.0,98011.0,585000.0
12625,-0.445264917801238,-0.6492802129161798,-0.22543068115126297,-1.962541572025975,-0.65765904612692,4.0,2.25,1.0,0.0,0.0,1.0,4.0,8.0,98118.0,800000.0
12627,0.03798654032847885,-0.6492802129161798,-0.26942285062178284,0.6041430781592888,0.8060533241563802,3.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98008.0,475000.0
12628,-0.7352157926790681,0.3522587568163076,-0.15876364868426157,0.7020639509180351,0.09121705029709401,3.0,2.0,1.0,0.0,0.0,0.0,4.0,7.0,98008.0,520000.0
12629,-1.1097356727295986,-0.6492802129161798,-0.20176516880056625,1.2156905172588277,0.7720135015916523,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98075.0,515000.0
12630,-0.8801912301179832,1.103412984115673,-0.19266587102851543,-1.0336877679388212,0.2954559856854615,2.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98103.0,577500.0
12631,0.6058070036308961,-0.6492802129161798,-0.11561536570066572,-1.4144889776269234,0.15929669542654984,3.0,2.25,1.0,0.0,0.0,0.0,4.0,7.0,98031.0,269900.0
12632,-0.8197847978517686,-0.6492802129161798,-0.11341392269129859,0.0549806123100268,0.15929669542654984,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98106.0,329000.0
12633,-0.4211023448947522,-0.6492802129161798,-0.2843926630854794,0.8107521885956749,2.201686049310225,3.0,1.5,1.5,1990.0,0.0,0.0,3.0,7.0,98122.0,458500.0
12634,-0.2640456210025942,2.7650571838991183,-0.2520681415646053,1.0632653947310728,1.4868497754509384,4.0,2.0,1.5,0.0,0.0,0.0,4.0,6.0,98075.0,890000.0
12635,-0.3727771990817805,1.5358957210456108,-0.07132967049556353,0.0044885051671104325,0.36353563081491735,4.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98038.0,361500.0
12636,0.7507824410698112,-0.6492802129161798,-0.29866535192954297,0.45720934716518147,-0.11302188509127348,5.0,3.25,1.0,0.0,0.0,4.0,4.0,10.0,98004.0,2540000.0
12637,0.4125064203790094,-0.33060872254675194,-0.2601400992656181,-0.3173929687806132,-1.066136916903655,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98034.0,325000.0
12638,-0.23988304809610836,1.0578884854914692,-0.18165865598167977,-0.45460914388929724,0.36353563081491735,4.0,3.25,3.0,0.0,0.0,0.0,3.0,8.0,98109.0,1850000.0
12639,0.013823967421993,-0.6492802129161798,-0.15648882424124885,-1.7456806559824067,-0.4193802881738247,4.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,98004.0,945000.0
12640,-0.28820819390908003,0.8530282416825513,-0.14456434127384354,0.1559425393192058,-0.2151413527854572,3.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98042.0,370000.0
12641,-0.6506467875063677,0.6481679978736334,0.35109055228516683,0.6063033988856906,-0.2151413527854572,2.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98053.0,450000.0
12642,-0.7231345062258252,-0.6492802129161798,-0.12111897322408356,-1.072038329055691,0.5337347436385569,4.0,2.5,2.0,0.0,0.0,0.0,4.0,10.0,98075.0,800000.0
12643,-0.4694274907077239,-0.6492802129161798,-0.16973417301427446,-1.4173864242211283,-0.4874599333032805,3.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98117.0,676000.0
12644,0.9803268836814267,-0.6492802129161798,-0.29694088823887205,1.2624110738800436,-1.100176739468383,4.0,1.75,2.0,0.0,0.0,0.0,4.0,9.0,98102.0,1270000.0
12645,-1.061410526916627,-0.6492802129161798,-0.2843926630854794,0.828743608174233,2.2357258718749526,3.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98028.0,290000.0
12646,-0.03450117839097869,-0.6492802129161798,-0.2954732595659606,0.08887828650361486,-0.7597785138211038,3.0,1.5,1.0,0.0,0.0,0.0,4.0,7.0,98003.0,158000.0
12647,-1.1218169591828417,-0.6492802129161798,-0.27133076789656774,0.8812731543459997,2.099566581616041,4.0,1.75,1.0,0.0,0.0,0.0,5.0,7.0,98133.0,379950.0
12648,-0.010338605484492842,0.5571190006252255,-0.1082772223361086,0.7618107536229376,0.09121705029709401,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98053.0,583000.0
12649,0.03798654032847885,-0.23955972529834402,-0.33106325488406263,0.5983821563849607,1.5549294205803943,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98056.0,150000.0
12650,-0.36069591262853756,1.5586579703577128,-0.1805579344769962,0.9640088677631193,0.5337347436385569,3.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98042.0,261500.0
12651,-0.9285163759309549,-0.6492802129161798,0.06486627035061654,-0.4647219805911451,1.316650662627299,4.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98198.0,278000.0
12652,-0.14323275647016498,-0.6492802129161798,-0.36155324056379745,-0.2040504713715598,-0.9980572717741992,4.0,2.75,1.0,0.0,0.0,0.0,3.0,8.0,98052.0,555000.0
12653,-1.2063859643555421,-0.6492802129161798,-0.28351208588173255,0.8884683562968894,1.0102922595447477,3.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98133.0,355000.0
